"year","TaxonName","CommonName","fao_rgn","stock_id","TaxonKey","tons"
1951,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,768.32384348
1952,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,788.18832268
1953,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,808.07232786
1954,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,827.97615696
1955,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,847.89935018
1956,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,809.38233924
1957,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,919.6377924
1958,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,989.0041495
1959,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,1211.63319018
1960,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,1394.51045032
1961,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,1537.08622118
1962,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,1639.26987158
1963,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,1798.7235395
1964,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,2149.51813938
1965,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,2717.9694491
1966,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,2321.8752939
1967,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,2827.98974608
1968,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,2459.46497466
1969,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,2036.98960096
1970,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,2587.3752089747
1971,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,2453.8479645705
1972,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,2239.9701327029
1973,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,2176.938096099
1974,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,1914.08244859
1975,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,2247.533417396
1976,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,2423.201106004
1977,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3257.531189348
1978,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3052.388338436
1979,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,2870.045468531
1980,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,2939.779042158
1981,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,6015.325674905
1982,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,5348.292682894
1983,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,5279.451478621
1984,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,4157.208635434
1985,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3796.0901414252
1986,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3263.1995825272
1987,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3637.3410244032
1988,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3635.8419349168
1989,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3627.1723111858
1990,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3374.4491563186
1991,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3782.143030451
1992,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3525.8411822696
1993,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3634.9521284933
1994,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3297.0493142516
1995,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3520.0859821922
1996,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3912.0855365516
1997,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3260.9564277676
1998,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,3411.7784251498
1999,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,4475.6722246072
2000,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,5041.4979483786
2001,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,5263.1996440426
2002,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,5171.5067068458
2003,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,4776.0099989684
2004,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,5108.1502910204
2005,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,5368.6153883564
2006,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,5501.4750788989
2007,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,5536.2834490853
2008,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,5583.4445630428
2009,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,6906.3219708766
2010,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,7827.968390105
2011,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,6076.454213208
2012,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,6808.1432923683
2013,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,7035.5207664568
2014,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,7033.566869117
2015,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,6914.37680726
2016,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,7421.1985006096
2017,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,6649.9828652582
2018,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,6315.93286087712
2019,"Acanthocybium solandri","Wahoo",34,"Acanthocybium_solandri-34",600089,8512.32970981974
1950,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,412.15881489
1951,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,385.74129425
1952,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,461.7240884012
1953,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,851.852343386
1954,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,696.781611296
1955,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,908.1279178212
1956,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,872.646352843
1957,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,706.601939078
1958,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,889.221260158
1959,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,961.328987016
1960,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,812.035975256
1961,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1073.922430622
1962,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1022.608820634
1963,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1028.428848776
1964,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1035.3866854176
1965,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1267.408305838
1966,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,975.505702492
1967,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,902.838200701191
1968,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1073.10201655073
1969,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,841.80776724
1970,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1083.99431696
1971,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1228.784912796
1972,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1285.89226919137
1973,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1105.47122196659
1974,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,899.8732884877
1975,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,954.9418920716
1976,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1436.3783690852
1977,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1273.3591672498
1978,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1245.481952627
1979,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1386.258342813
1980,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1265.9537974796
1981,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1334.9967792
1982,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,970.890279125
1983,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1020.404277012
1984,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1110.98928435
1985,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1083.650649501
1986,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1393.77948429
1987,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,2050.251479383
1988,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1873.9732052667
1989,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,1974.2519428917
1990,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,2277.117301926
1991,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,2641.063069699
1992,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,2607.596499048
1993,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,3063.4149940442
1994,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,3123.05397222
1995,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,3232.099446306
1996,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,3108.50526157
1997,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,3816.74281094
1998,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,4272.12233644
1999,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,4559.873479531
2000,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,4875.173287653
2001,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,4751.71713035
2002,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,5031.67596092
2003,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,11625.784597056
2004,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,9513.413295868
2005,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,5763.07073148904
2006,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,6669.6212016729
2007,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,5997.86150299
2008,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,7422.38200705
2009,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,6087.74362587
2010,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,4628.29516953111
2011,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,2897.91887308456
2012,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,4445.930400035
2013,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,4836.413605329
2014,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,5898.538446342
2015,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,6982.256575145
2016,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,5224.6874904
2017,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,5252.8706659
2018,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,5693.9314775558
2019,"Acanthocybium solandri","Wahoo",77,"Acanthocybium_solandri-77",600089,6162.9765104
1950,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1128.0897773618
1951,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1154.0237675702
1952,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1190.7856129083
1953,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1258.910245751
1954,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1289.8523346308
1955,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1324.1611614082
1956,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1353.4388387351
1957,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1401.4408971254
1958,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1413.5218694306
1959,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1446.265018466
1960,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1495.885399346
1961,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1500.177293162
1962,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1582.26534884
1963,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1616.270840122
1964,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1655.974594226
1965,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1698.896005676
1966,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1798.170537764
1967,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1821.198963536
1968,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1862.958876762
1969,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1920.788769414
1970,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1939.636885678
1971,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1957.313066876
1972,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1801.984183922
1973,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1834.391564142
1974,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1743.476092676
1975,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1745.67932665
1976,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1760.467643072
1977,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1844.69629304
1978,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1856.119714482
1979,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1917.873742842
1980,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1871.652833216
1981,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1911.60938793
1982,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1976.2193892516
1983,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1984.9097082592
1984,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1936.69957386
1985,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1917.01949251
1986,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1860.983645569
1987,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1773.961330605
1988,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1813.0445362298
1989,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1818.3873914518
1990,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1679.1360730338
1991,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1691.0789073414
1992,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1630.0134143744
1993,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1601.871006082
1994,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1594.0170275014
1995,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1699.4974061212
1996,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1652.6661514882
1997,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1633.6411457628
1998,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1611.8698835964
1999,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1629.851051844
2000,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1624.1756128
2001,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1570.9363326
2002,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1559.0235472
2003,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1471.9921506
2004,"Acanthopagrus berda","Goldsilk seabream",51,"Acanthopagrus_berda-51",605526,1407.1170456
